country,year,co2_emission
Country_121,1911,867.55
Country_121,1912,878.74
Country_121,1913,875.36
Country_121,1914,873.8
Country_121,1915,870.14
Country_121,1916,862.36
Country_121,1917,864.56
Country_121,1918,871.5
Country_121,1919,875.19
Country_121,1920,873.57
Country_121,1921,869.48
Country_121,1922,872.19
Country_121,1923,871.18
Country_121,1924,864.08
Country_121,1925,881.24
Country_121,1926,880.91
Country_121,1927,871.68
Country_121,1928,874.5
Country_121,1929,871.81
Country_121,1930,879.52
Country_121,1931,880.37
Country_121,1932,875.75
Country_121,1933,866.77
Country_121,1934,874.75
Country_121,1935,869.23
Country_121,1936,869.02
Country_121,1937,873.82
Country_121,1938,872.23
Country_121,1939,868.47
Country_121,1940,865.43
Country_121,1941,865.25
Country_121,1942,882.01
Country_121,1943,874.23
Country_121,1944,870.7
Country_121,1945,865.76
Country_121,1946,877.84
Country_121,1947,866.19
Country_121,1948,866.84
Country_121,1949,876.94
Country_121,1950,901.5
Country_121,1951,936.4
Country_121,1952,966.43
Country_121,1953,977.29
Country_121,1954,1021.85
Country_121,1955,1068.75
Country_121,1956,1093.01
Country_121,1957,1102.83
Country_121,1958,1124.39
Country_121,1959,1162.06
Country_121,1960,1196.22
Country_121,1961,1216.81
Country_121,1962,1270.47
Country_121,1963,1289.06
Country_121,1964,1337.86
Country_121,1965,1389.74
Country_121,1966,1453.54
Country_121,1967,1514.55
Country_121,1968,1570.5
Country_121,1969,1593.69
Country_121,1970,1661.8
Country_121,1971,1709.49
Country_121,1972,1766.94
Country_121,1973,1833.77
Country_121,1974,1881.06
Country_121,1975,1959.78
Country_121,1976,2035.38
Country_121,1977,2049.87
Country_121,1978,2152.13
Country_121,1979,2244.88
Country_121,1980,2273.1
Country_121,1981,2378.64
Country_121,1982,2490.52
Country_121,1983,2566.34
Country_121,1984,2620.68
Country_121,1985,2682.47
Country_121,1986,2718.22
Country_121,1987,2765.93
Country_121,1988,2888.29
Country_121,1989,3009.63
Country_121,1990,3047.18
Country_121,1991,3170.06
Country_121,1992,3306.19
Country_121,1993,3420.81
Country_121,1994,3579.27
Country_121,1995,3670.35
Country_121,1996,3780.7
Country_121,1997,3845.28
Country_121,1998,3903.17
Country_121,1999,4080.62
Country_121,2000,4190.46
Country_121,2001,4285.9
Country_121,2002,4440.12
Country_121,2003,4640.25
Country_121,2004,4843.49
Country_121,2005,4946.76
Country_121,2006,5054.43
Country_121,2007,5307.0
Country_121,2008,5383.54
Country_121,2009,5447.73
Country_121,2010,5519.43
Country_121,2011,5634.51
Country_121,2012,5900.65
Country_121,2013,6168.04
Country_121,2014,6247.78
Country_121,2015,6354.99
Country_121,2016,6624.48
Country_121,2017,6843.1
Country_121,2018,7126.15
Country_121,2019,7223.08
Country_121,2020,7332.46
Country_121,2021,7548.11
Country_121,2022,7851.93
Country_121,2023,7942.98
Country_122,1900,728.0
Country_122,1901,730.25
Country_122,1902,746.04
Country_122,1903,738.53
Country_122,1904,737.26
Country_122,1905,745.86
Country_122,1906,735.84
Country_122,1907,731.55
Country_122,1908,731.08
Country_122,1909,741.92
Country_122,1910,739.93
Country_122,1911,741.99
Country_122,1912,738.85
Country_122,1913,739.52
Country_122,1914,734.36
Country_122,1915,735.59
Country_122,1916,740.08
Country_122,1917,735.55
Country_122,1918,742.7
Country_122,1919,738.52
Country_122,1920,733.29
Country_122,1921,735.28
Country_122,1922,734.7
Country_122,1923,742.29
Country_122,1924,739.17
Country_122,1925,735.48
Country_122,1926,740.59
Country_122,1927,741.43
Country_122,1928,736.35
Country_122,1929,737.5
Country_122,1930,738.98
Country_122,1931,741.43
Country_122,1932,740.41
Country_122,1933,744.04
Country_122,1934,728.43
Country_122,1935,744.16
Country_122,1936,739.11
Country_122,1937,746.39
Country_122,1938,726.76
Country_122,1939,732.35
Country_122,1940,728.83
Country_122,1941,737.26
Country_122,1942,730.6
Country_122,1943,742.22
Country_122,1944,738.09
Country_122,1945,736.32
Country_122,1946,731.54
Country_122,1947,738.61
Country_122,1948,740.93
Country_122,1949,742.7
Country_122,1950,755.52
Country_122,1951,760.69
Country_122,1952,798.33
Country_122,1953,818.06
Country_122,1954,855.71
Country_122,1955,891.63
Country_122,1956,945.08
Country_122,1957,944.43
Country_122,1958,966.77
Country_122,1959,996.55
Country_122,1960,1008.2
Country_122,1961,1046.15
Country_122,1962,1083.95
Country_122,1963,1110.22
Country_122,1964,1172.51
Country_122,1965,1226.44
Country_122,1966,1258.25
Country_122,1967,1301.56
Country_122,1968,1328.52
Country_122,1969,1372.64
Country_122,1970,1450.96
Country_122,1971,1500.2
Country_122,1972,1550.51
Country_122,1973,1598.88
Country_122,1974,1650.17
Country_122,1975,1679.2
Country_122,1976,1720.92
Country_122,1977,1761.91
Country_122,1978,1808.09
Country_122,1979,1877.68
Country_122,1980,1920.4
Country_122,1981,1983.56
Country_122,1982,2031.4
Country_122,1983,2075.89
Country_122,1984,2098.46
Country_122,1985,2121.42
Country_122,1986,2165.5
Country_122,1987,2234.76
Country_122,1988,2279.56
Country_122,1989,2375.65
Country_122,1990,2455.07
Country_122,1991,2522.73
Country_122,1992,2624.59
Country_122,1993,2698.83
Country_122,1994,2762.87
Country_122,1995,2809.06
Country_122,1996,2902.68
Country_122,1997,2982.69
Country_122,1998,3027.51
Country_122,1999,3109.4
Country_122,2000,3178.86
Country_122,2001,3231.62
Country_122,2002,3277.4
Country_122,2003,3361.79
Country_122,2004,3392.29
Country_122,2005,3488.02
Country_122,2006,3635.47
Country_122,2007,3707.78
Country_122,2008,3894.78
Country_122,2009,4020.68
Country_122,2010,4125.34
Country_122,2011,4242.31
Country_122,2012,4406.76
Country_122,2013,4593.39
Country_122,2014,4794.57
Country_122,2015,4987.06
Country_122,2016,5147.44
Country_122,2017,5250.22
Country_122,2018,5349.86
Country_122,2019,5417.31
Country_122,2020,5533.44
Country_122,2021,5784.8
Country_122,2022,5853.09
Country_122,2023,6109.02
Country_123,1900,861.34
Country_123,1901,872.84
Country_123,1902,868.49
Country_123,1903,868.62
Country_123,1904,873.06
Country_123,1905,876.0
Country_123,1906,869.61
Country_123,1907,877.08
Country_123,1908,877.48
Country_123,1909,866.44
Country_123,1910,867.75
Country_123,1911,866.6
Country_123,1912,877.55
Country_123,1913,858.83
Country_123,1914,882.34
Country_123,1915,866.76
Country_123,1916,862.54
Country_123,1917,865.27
Country_123,1918,870.42
Country_123,1919,876.16
Country_123,1920,870.52
Country_123,1921,865.95
Country_123,1922,865.45
Country_123,1923,860.52
Country_123,1924,867.23
Country_123,1925,870.33
Country_123,1926,864.57
Country_123,1927,867.11
Country_123,1928,877.23
Country_123,1929,864.06
Country_123,1930,873.57
Country_123,1931,860.69
Country_123,1932,869.05
Country_123,1933,868.41
Country_123,1934,871.26
Country_123,1935,873.53
Country_123,1936,864.67
Country_123,1937,877.28
Country_123,1938,878.44
Country_123,1939,864.43
Country_123,1940,859.15
Country_123,1941,886.3
Country_123,1942,870.86
Country_123,1943,871.4
Country_123,1944,869.65
Country_123,1945,872.09
Country_123,1946,874.41
Country_123,1947,871.18
Country_123,1948,877.27
Country_123,1949,871.94
Country_123,1950,898.91
Country_123,1951,923.34
Country_123,1952,922.56
Country_123,1953,939.26
Country_123,1954,968.34
Country_123,1955,1017.72
Country_123,1956,1027.36
Country_123,1957,1053.3
Country_123,1958,1116.37
Country_123,1959,1142.12
Country_123,1960,1162.12
Country_123,1961,1185.46
Country_123,1962,1226.5
Country_123,1963,1253.8
Country_123,1964,1287.26
Country_123,1965,1297.61
Country_123,1966,1311.91
Country_123,1967,1382.88
Country_123,1968,1395.51
Country_123,1969,1443.91
Country_123,1970,1491.31
Country_123,1971,1532.1
Country_123,1972,1566.92
Country_123,1973,1643.41
Country_123,1974,1656.87
Country_123,1975,1688.74
Country_123,1976,1771.81
Country_123,1977,1810.46
Country_123,1978,1832.41
Country_123,1979,1932.44
Country_123,1980,1993.48
Country_123,1981,2031.27
Country_123,1982,2127.37
Country_123,1983,2177.95
Country_123,1984,2224.3
Country_123,1985,2267.1
Country_123,1986,2345.99
Country_123,1987,2415.21
Country_123,1988,2486.76
Country_123,1989,2507.16
Country_123,1990,2596.09
Country_123,1991,2695.26
Country_123,1992,2802.3
Country_123,1993,2881.37
Country_123,1994,2956.91
Country_123,1995,3088.78
Country_123,1996,3126.81
Country_123,1997,3258.3
Country_123,1998,3340.54
Country_123,1999,3411.9
Country_123,2000,3581.0
Country_123,2001,3653.77
Country_123,2002,3783.05
Country_123,2003,3845.59
Country_123,2004,4015.74
Country_123,2005,4065.64
Country_123,2006,4219.99
Country_123,2007,4301.88
Country_123,2008,4450.35
Country_123,2009,4547.71
Country_123,2010,4764.38
Country_123,2011,4953.69
Country_123,2012,5009.17
Country_123,2013,5210.22
Country_123,2014,5314.3
Country_123,2015,5487.42
Country_123,2016,5757.38
Country_123,2017,5942.87
Country_123,2018,6178.89
Country_123,2019,6320.22
Country_123,2020,6500.28
Country_123,2021,6598.39
Country_123,2022,6890.5
Country_123,2023,7185.68
Country_124,1900,634.89
Country_124,1901,635.74
Country_124,1902,644.76
Country_124,1903,631.75
Country_124,1904,635.46
Country_124,1905,637.42
Country_124,1906,632.38
Country_124,1907,634.96
Country_124,1908,640.64
Country_124,1909,640.51
Country_124,1910,635.96
Country_124,1911,640.71
Country_124,1912,638.66
Country_124,1913,638.0
Country_124,1914,633.17
Country_124,1915,630.99
Country_124,1916,630.09
Country_124,1917,649.97
Country_124,1918,641.56
Country_124,1919,639.42
Country_124,1920,629.87
Country_124,1921,636.13
Country_124,1922,644.38
Country_124,1923,632.35
Country_124,1924,632.46
Country_124,1925,633.42
Country_124,1926,636.25
Country_124,1927,646.72
Country_124,1928,632.45
Country_124,1929,643.64
Country_124,1930,646.13
Country_124,1931,632.11
Country_124,1932,635.38
Country_124,1933,630.83
Country_124,1934,630.83
Country_124,1935,641.44
Country_124,1936,634.67
Country_124,1937,631.94
Country_124,1938,641.42
Country_124,1939,640.6
Country_124,1940,638.73
Country_124,1941,641.96
Country_124,1942,639.24
Country_124,1943,639.76
Country_124,1944,634.94
Country_124,1945,640.78
Country_124,1946,644.91
Country_124,1947,636.06
Country_124,1948,640.67
Country_124,1949,632.15
Country_124,1950,674.92
Country_124,1951,696.07
Country_124,1952,723.02
Country_124,1953,749.42
Country_124,1954,769.46
Country_124,1955,794.98
Country_124,1956,807.64
Country_124,1957,842.55
Country_124,1958,860.53
Country_124,1959,888.61
Country_124,1960,930.95
Country_124,1961,928.6
Country_124,1962,968.72
Country_124,1963,999.75
Country_124,1964,1025.01
Country_124,1965,1081.87
Country_124,1966,1093.34
Country_124,1967,1108.63
Country_124,1968,1141.97
Country_124,1969,1176.9
Country_124,1970,1230.16
Country_124,1971,1248.02
Country_124,1972,1290.13
Country_124,1973,1353.37
Country_124,1974,1380.61
Country_124,1975,1413.91
Country_124,1976,1436.04
Country_124,1977,1450.18
Country_124,1978,1492.67
Country_124,1979,1553.15
Country_124,1980,1574.82
Country_124,1981,1586.54
Country_124,1982,1602.43
Country_124,1983,1640.83
Country_124,1984,1723.63
Country_124,1985,1810.64
Country_124,1986,1897.07
Country_124,1987,1943.97
Country_124,1988,2023.92
Country_124,1989,2113.31
Country_124,1990,2208.53
Country_124,1991,2295.79
Country_124,1992,2376.79
Country_124,1993,2417.55
Country_124,1994,2526.77
Country_124,1995,2558.52
Country_124,1996,2676.84
Country_124,1997,2738.06
Country_124,1998,2788.53
Country_124,1999,2851.57
Country_124,2000,2971.85
Country_124,2001,3103.63
Country_124,2002,3139.13
Country_124,2003,3211.63
Country_124,2004,3253.71
Country_124,2005,3292.41
Country_124,2006,3358.65
Country_124,2007,3444.78
Country_124,2008,3512.22
Country_124,2009,3599.33
Country_124,2010,3714.24
Country_124,2011,3786.35
Country_124,2012,3848.57
Country_124,2013,3908.16
Country_124,2014,4081.0
Country_124,2015,4119.46
Country_124,2016,4195.64
Country_124,2017,4318.52
Country_124,2018,4441.51
Country_124,2019,4501.23
Country_124,2020,4607.37
Country_124,2021,4806.17
Country_124,2022,4975.92
Country_124,2023,5118.5
Country_125,1900,318.26
Country_125,1901,329.46
Country_125,1902,311.34
Country_125,1903,322.53
Country_125,1904,327.17
Country_125,1905,319.28
Country_125,1906,321.6
Country_125,1907,321.19
Country_125,1908,322.07
Country_125,1909,325.6
Country_125,1910,333.06
Country_125,1911,327.25
Country_125,1912,318.9
Country_125,1913,314.67
Country_125,1914,313.54
Country_125,1915,320.88
Country_125,1916,329.52
Country_125,1917,313.65
Country_125,1918,326.43
Country_125,1919,333.87
Country_125,1920,325.99
Country_125,1921,320.01
Country_125,1922,323.52
Country_125,1923,323.9
Country_125,1924,323.48
Country_125,1925,326.72
Country_125,1926,332.39
Country_125,1927,333.84
Country_125,1928,327.79
Country_125,1929,325.04
Country_125,1930,331.05
Country_125,1931,323.85
Country_125,1932,330.89
Country_125,1933,325.85
Country_125,1934,326.43
Country_125,1935,320.44
Country_125,1936,314.4
Country_125,1937,331.1
Country_125,1938,325.44
Country_125,1939,324.22
Country_125,1940,322.15
Country_125,1941,327.92
Country_125,1942,327.06
Country_125,1943,328.9
Country_125,1944,329.01
Country_125,1945,320.88
Country_125,1946,317.41
Country_125,1947,318.41
Country_125,1948,324.2
Country_125,1949,321.56
Country_125,1950,331.91
Country_125,1951,352.94
Country_125,1952,358.87
Country_125,1953,362.57
Country_125,1954,374.13
Country_125,1955,402.46
Country_125,1956,402.7
Country_125,1957,416.92
Country_125,1958,432.22
Country_125,1959,446.39
Country_125,1960,469.73
Country_125,1961,469.72
Country_125,1962,497.84
Country_125,1963,514.89
Country_125,1964,532.77
Country_125,1965,545.66
Country_125,1966,556.21
Country_125,1967,564.11
Country_125,1968,580.09
Country_125,1969,589.65
Country_125,1970,616.02
Country_125,1971,636.9
Country_125,1972,639.37
Country_125,1973,650.07
Country_125,1974,676.63
Country_125,1975,692.3
Country_125,1976,728.25
Country_125,1977,740.79
Country_125,1978,767.43
Country_125,1979,780.34
Country_125,1980,790.56
Country_125,1981,809.4
Country_125,1982,833.69
Country_125,1983,848.17
Country_125,1984,881.47
Country_125,1985,921.31
Country_125,1986,953.1
Country_125,1987,978.12
Country_125,1988,1003.26
Country_125,1989,1031.92
Country_125,1990,1051.74
Country_125,1991,1080.87
Country_125,1992,1114.6
Country_125,1993,1132.85
Country_125,1994,1158.48
Country_125,1995,1204.0
Country_125,1996,1217.17
Country_125,1997,1256.95
Country_125,1998,1279.46
Country_125,1999,1317.58
Country_125,2000,1385.54
Country_125,2001,1429.82
Country_125,2002,1466.0
Country_125,2003,1496.88
Country_125,2004,1555.72
Country_125,2005,1605.51
Country_125,2006,1661.32
Country_125,2007,1740.85
Country_125,2008,1781.42
Country_125,2009,1811.5
Country_125,2010,1880.33
Country_125,2011,1951.76
Country_125,2012,2020.58
Country_125,2013,2058.66
Country_125,2014,2126.07
Country_125,2015,2170.26
Country_125,2016,2215.75
Country_125,2017,2323.86
Country_125,2018,2403.14
Country_125,2019,2470.38
Country_125,2020,2580.22
Country_125,2021,2642.47
Country_125,2022,2731.18
Country_125,2023,2837.38
Country_126,1900,824.85
Country_126,1901,829.99
Country_126,1902,831.99
Country_126,1903,818.25
Country_126,1904,818.33
Country_126,1905,828.78
Country_126,1906,816.39
Country_126,1907,817.03
Country_126,1908,823.56
Country_126,1909,828.46
Country_126,1910,828.68
Country_126,1911,821.72
Country_126,1912,812.89
Country_126,1913,830.17
Country_126,1914,832.95
Country_126,1915,820.91
Country_126,1916,824.52
Country_126,1917,824.39
Country_126,1918,824.97
Country_126,1919,824.62
Country_126,1920,826.19
Country_126,1921,828.22
Country_126,1922,825.63
Country_126,1923,825.28
Country_126,1924,828.74
Country_126,1925,825.5
Country_126,1926,815.78
Country_126,1927,825.3
Country_126,1928,814.23
Country_126,1929,829.64
Country_126,1930,826.51
Country_126,1931,833.64
Country_126,1932,821.66
Country_126,1933,835.04
Country_126,1934,832.88
Country_126,1935,826.59
Country_126,1936,834.62
Country_126,1937,818.8
Country_126,1938,825.57
Country_126,1939,826.18
Country_126,1940,822.22
Country_126,1941,829.29
Country_126,1942,820.19
Country_126,1943,824.33
Country_126,1944,824.49
Country_126,1945,830.54
Country_126,1946,831.43
Country_126,1947,826.97
Country_126,1948,823.42
Country_126,1949,830.96
Country_126,1950,859.91
Country_126,1951,882.97
Country_126,1952,928.3
Country_126,1953,956.44
Country_126,1954,992.25
Country_126,1955,1009.45
Country_126,1956,1031.29
Country_126,1957,1061.91
Country_126,1958,1105.92
Country_126,1959,1129.02
Country_126,1960,1160.83
Country_126,1961,1175.85
Country_126,1962,1215.46
Country_126,1963,1247.96
Country_126,1964,1269.63
Country_126,1965,1288.06
Country_126,1966,1306.95
Country_126,1967,1340.08
Country_126,1968,1406.9
Country_126,1969,1472.78
Country_126,1970,1530.46
Country_126,1971,1574.52
Country_126,1972,1628.66
Country_126,1973,1683.76
Country_126,1974,1745.13
Country_126,1975,1838.76
Country_126,1976,1888.15
Country_126,1977,1905.83
Country_126,1978,1944.92
Country_126,1979,1986.26
Country_126,1980,2063.22
Country_126,1981,2114.99
Country_126,1982,2139.17
Country_126,1983,2183.62
Country_126,1984,2254.44
Country_126,1985,2352.41
Country_126,1986,2386.75
Country_126,1987,2430.9
Country_126,1988,2465.52
Country_126,1989,2484.14
Country_126,1990,2543.54
Country_126,1991,2603.06
Country_126,1992,2680.93
Country_126,1993,2701.68
Country_126,1994,2765.98
Country_126,1995,2820.85
Country_126,1996,2961.89
Country_126,1997,3033.05
Country_126,1998,3131.13
Country_126,1999,3215.03
Country_126,2000,3306.05
Country_126,2001,3471.1
Country_126,2002,3505.71
Country_126,2003,3640.86
Country_126,2004,3688.81
Country_126,2005,3789.86
Country_126,2006,3909.03
Country_126,2007,4041.33
Country_126,2008,4081.02
Country_126,2009,4216.83
Country_126,2010,4399.02
Country_126,2011,4579.29
Country_126,2012,4632.55
Country_126,2013,4746.47
Country_126,2014,4827.06
Country_126,2015,5045.5
Country_126,2016,5183.63
Country_126,2017,5378.09
Country_126,2018,5636.28
Country_126,2019,5799.68
Country_126,2020,5978.44
Country_126,2021,6072.96
Country_126,2022,6378.28
Country_126,2023,6604.24
Country_127,1900,969.44
Country_127,1901,977.63
Country_127,1902,975.89
Country_127,1903,967.09
Country_127,1904,971.5
Country_127,1905,962.25
Country_127,1906,979.69
Country_127,1907,969.52
Country_127,1908,977.32
Country_127,1909,973.28
Country_127,1910,975.76
Country_127,1911,974.85
Country_127,1912,970.59
Country_127,1913,980.85
Country_127,1914,979.19
Country_127,1915,967.88
Country_127,1916,984.19
Country_127,1917,966.0
Country_127,1918,974.99
Country_127,1919,973.78
Country_127,1920,980.53
Country_127,1921,979.01
Country_127,1922,972.51
Country_127,1923,964.78
Country_127,1924,974.46
Country_127,1925,972.12
Country_127,1926,973.38
Country_127,1927,982.52
Country_127,1928,973.8
Country_127,1929,977.27
Country_127,1930,985.21
Country_127,1931,980.57
Country_127,1932,980.1
Country_127,1933,971.5
Country_127,1934,979.9
Country_127,1935,970.09
Country_127,1936,968.79
Country_127,1937,981.16
Country_127,1938,973.37
Country_127,1939,968.67
Country_127,1940,973.8
Country_127,1941,988.27
Country_127,1942,972.02
Country_127,1943,973.61
Country_127,1944,979.04
Country_127,1945,973.52
Country_127,1946,976.89
Country_127,1947,972.19
Country_127,1948,972.34
Country_127,1949,975.45
Country_127,1950,1015.1
Country_127,1951,1059.18
Country_127,1952,1066.28
Country_127,1953,1089.36
Country_127,1954,1149.32
Country_127,1955,1176.01
Country_127,1956,1230.29
Country_127,1957,1253.69
Country_127,1958,1318.57
Country_127,1959,1372.29
Country_127,1960,1401.38
Country_127,1961,1462.57
Country_127,1962,1524.93
Country_127,1963,1591.08
Country_127,1964,1613.56
Country_127,1965,1684.4
Country_127,1966,1751.78
Country_127,1967,1833.47
Country_127,1968,1882.44
Country_127,1969,1951.18
Country_127,1970,1994.09
Country_127,1971,2047.67
Country_127,1972,2128.72
Country_127,1973,2161.54
Country_127,1974,2212.09
Country_127,1975,2265.61
Country_127,1976,2360.43
Country_127,1977,2475.19
Country_127,1978,2586.37
Country_127,1979,2643.42
Country_127,1980,2712.92
Country_127,1981,2814.73
Country_127,1982,2925.04
Country_127,1983,3055.62
Country_127,1984,3176.07
Country_127,1985,3322.98
Country_127,1986,3475.35
Country_127,1987,3538.19
Country_127,1988,3605.32
Country_127,1989,3758.96
Country_127,1990,3837.13
Country_127,1991,3999.0
Country_127,1992,4197.96
Country_127,1993,4401.61
Country_127,1994,4553.66
Country_127,1995,4605.38
Country_127,1996,4786.08
Country_127,1997,4991.08
Country_127,1998,5177.67
Country_127,1999,5425.32
Country_127,2000,5521.37
Country_127,2001,5600.34
Country_127,2002,5693.95
Country_127,2003,5842.92
Country_127,2004,6023.58
Country_127,2005,6149.66
Country_127,2006,6207.59
Country_127,2007,6310.55
Country_127,2008,6472.39
Country_127,2009,6574.42
Country_127,2010,6701.69
Country_127,2011,7029.48
Country_127,2012,7285.74
Country_127,2013,7592.29
Country_127,2014,7713.51
Country_127,2015,8025.56
Country_127,2016,8165.73
Country_127,2017,8266.92
Country_127,2018,8537.48
Country_127,2019,8702.26
Country_127,2020,8971.29
Country_127,2021,9375.59
Country_127,2022,9729.14
Country_127,2023,10160.33
Country_128,1900,578.64
Country_128,1901,575.57
Country_128,1902,581.13
Country_128,1903,589.17
Country_128,1904,582.97
Country_128,1905,576.4
Country_128,1906,571.3
Country_128,1907,582.26
Country_128,1908,584.52
Country_128,1909,585.43
Country_128,1910,586.65
Country_128,1911,590.71
Country_128,1912,586.1
Country_128,1913,582.44
Country_128,1914,579.84
Country_128,1915,581.85
Country_128,1916,583.35
Country_128,1917,577.77
Country_128,1918,580.47
Country_128,1919,595.28
Country_128,1920,591.77
Country_128,1921,579.5
Country_128,1922,584.46
Country_128,1923,581.98
Country_128,1924,569.52
Country_128,1925,590.87
Country_128,1926,579.85
Country_128,1927,582.58
Country_128,1928,581.03
Country_128,1929,579.73
Country_128,1930,572.52
Country_128,1931,576.19
Country_128,1932,581.93
Country_128,1933,582.72
Country_128,1934,583.52
Country_128,1935,584.35
Country_128,1936,577.03
Country_128,1937,581.7
Country_128,1938,579.26
Country_128,1939,582.08
Country_128,1940,584.02
Country_128,1941,579.06
Country_128,1942,584.04
Country_128,1943,584.54
Country_128,1944,576.76
Country_128,1945,587.31
Country_128,1946,582.97
Country_128,1947,574.63
Country_128,1948,591.67
Country_128,1949,573.84
Country_128,1950,590.68
Country_128,1951,624.61
Country_128,1952,626.81
Country_128,1953,646.1
Country_128,1954,670.71
Country_128,1955,689.55
Country_128,1956,712.7
Country_128,1957,730.97
Country_128,1958,743.64
Country_128,1959,774.8
Country_128,1960,787.29
Country_128,1961,825.02
Country_128,1962,830.14
Country_128,1963,860.98
Country_128,1964,861.91
Country_128,1965,899.58
Country_128,1966,917.43
Country_128,1967,960.99
Country_128,1968,979.5
Country_128,1969,1005.13
Country_128,1970,1006.13
Country_128,1971,1030.7
Country_128,1972,1083.05
Country_128,1973,1113.41
Country_128,1974,1135.6
Country_128,1975,1158.07
Country_128,1976,1191.19
Country_128,1977,1250.88
Country_128,1978,1303.11
Country_128,1979,1372.58
Country_128,1980,1443.15
Country_128,1981,1452.89
Country_128,1982,1477.99
Country_128,1983,1516.69
Country_128,1984,1558.49
Country_128,1985,1600.6
Country_128,1986,1615.7
Country_128,1987,1682.87
Country_128,1988,1704.84
Country_128,1989,1774.32
Country_128,1990,1816.4
Country_128,1991,1828.46
Country_128,1992,1911.44
Country_128,1993,1972.71
Country_128,1994,2014.42
Country_128,1995,2066.77
Country_128,1996,2152.91
Country_128,1997,2192.05
Country_128,1998,2233.29
Country_128,1999,2275.54
Country_128,2000,2386.53
Country_128,2001,2455.08
Country_128,2002,2510.69
Country_128,2003,2612.0
Country_128,2004,2685.66
Country_128,2005,2824.51
Country_128,2006,2958.93
Country_128,2007,3068.92
Country_128,2008,3184.45
Country_128,2009,3234.91
Country_128,2010,3283.03
Country_128,2011,3364.01
Country_128,2012,3415.48
Country_128,2013,3477.38
Country_128,2014,3640.56
Country_128,2015,3729.38
Country_128,2016,3823.19
Country_128,2017,3903.84
Country_128,2018,4068.13
Country_128,2019,4164.55
Country_128,2020,4287.03
Country_128,2021,4421.02
Country_128,2022,4576.34
Country_128,2023,4702.06
Country_129,1900,412.97
Country_129,1901,416.22
Country_129,1902,414.21
Country_129,1903,415.68
Country_129,1904,415.81
Country_129,1905,413.86
Country_129,1906,416.37
Country_129,1907,414.14
Country_129,1908,417.46
Country_129,1909,411.16
Country_129,1910,417.28
Country_129,1911,410.27
Country_129,1912,417.52
Country_129,1913,421.0
Country_129,1914,415.24
Country_129,1915,415.64
Country_129,1916,408.99
Country_129,1917,418.12
Country_129,1918,405.48
Country_129,1919,420.67
Country_129,1920,416.32
Country_129,1921,412.3
Country_129,1922,416.59
Country_129,1923,417.48
Country_129,1924,421.08
Country_129,1925,408.47
Country_129,1926,423.07
Country_129,1927,412.51
Country_129,1928,416.7
Country_129,1929,406.54
Country_129,1930,410.13
Country_129,1931,413.46
Country_129,1932,415.19
Country_129,1933,423.96
Country_129,1934,419.05
Country_129,1935,420.17
Country_129,1936,414.6
Country_129,1937,413.07
Country_129,1938,412.55
Country_129,1939,418.59
Country_129,1940,417.27
Country_129,1941,407.91
Country_129,1942,411.87
Country_129,1943,419.81
Country_129,1944,419.01
Country_129,1945,418.4
Country_129,1946,408.97
Country_129,1947,418.33
Country_129,1948,424.56
Country_129,1949,414.31
Country_129,1950,419.7
Country_129,1951,438.55
Country_129,1952,445.62
Country_129,1953,466.07
Country_129,1954,485.19
Country_129,1955,501.69
Country_129,1956,499.45
Country_129,1957,516.49
Country_129,1958,531.93
Country_129,1959,544.7
Country_129,1960,568.72
Country_129,1961,590.82
Country_129,1962,592.95
Country_129,1963,604.38
Country_129,1964,636.1
Country_129,1965,646.21
Country_129,1966,674.67
Country_129,1967,684.89
Country_129,1968,716.31
Country_129,1969,726.98
Country_129,1970,748.77
Country_129,1971,765.3
Country_129,1972,778.13
Country_129,1973,805.26
Country_129,1974,818.16
Country_129,1975,846.72
Country_129,1976,872.11
Country_129,1977,905.16
Country_129,1978,944.33
Country_129,1979,981.83
Country_129,1980,1023.38
Country_129,1981,1072.06
Country_129,1982,1093.78
Country_129,1983,1135.86
Country_129,1984,1178.33
Country_129,1985,1220.66
Country_129,1986,1279.01
Country_129,1987,1314.11
Country_129,1988,1371.48
Country_129,1989,1404.11
Country_129,1990,1462.55
Country_129,1991,1478.06
Country_129,1992,1494.07
Country_129,1993,1567.93
Country_129,1994,1606.98
Country_129,1995,1629.52
Country_129,1996,1710.8
Country_129,1997,1745.86
Country_129,1998,1820.85
Country_129,1999,1848.78
Country_129,2000,1938.32
Country_129,2001,2017.62
Country_129,2002,2054.25
Country_129,2003,2103.41
Country_129,2004,2183.38
Country_129,2005,2277.93
Country_129,2006,2326.65
Country_129,2007,2435.19
Country_129,2008,2541.12
Country_129,2009,2639.33
Country_129,2010,2721.83
Country_129,2011,2838.33
Country_129,2012,2889.57
Country_129,2013,2933.22
Country_129,2014,2991.78
Country_129,2015,3038.69
Country_129,2016,3117.08
Country_129,2017,3213.18
Country_129,2018,3341.52
Country_129,2019,3499.65
Country_129,2020,3588.71
Country_129,2021,3717.91
Country_129,2022,3828.67
Country_129,2023,3932.44
Country_130,1900,437.84
Country_130,1901,440.08
Country_130,1902,431.89
Country_130,1903,431.58
Country_130,1904,426.12
Country_130,1905,430.62
Country_130,1906,422.13
Country_130,1907,426.26
Country_130,1908,429.19
Country_130,1909,435.9
Country_130,1910,436.08
Country_130,1911,429.85
Country_130,1912,431.56
Country_130,1913,435.84
Country_130,1914,432.29
