country,year,avg_precipitation
Country_85,1976,1082.3
Country_85,1977,1008.8
Country_85,1978,1002.9
Country_85,1979,987.8
Country_85,1980,1110.3
Country_85,1981,990.1
Country_85,1982,1050.7
Country_85,1983,946.7
Country_85,1984,998.8
Country_85,1985,956.4
Country_85,1986,978.3
Country_85,1987,950.0
Country_85,1988,999.2
Country_85,1989,1002.7
Country_85,1990,1008.2
Country_85,1991,957.6
Country_85,1992,994.7
Country_85,1993,976.3
Country_85,1994,998.1
Country_85,1995,1007.2
Country_85,1996,951.6
Country_85,1997,1096.5
Country_85,1998,1071.4
Country_85,1999,947.2
Country_85,2000,1041.4
Country_85,2001,1009.7
Country_85,2002,1015.4
Country_85,2003,994.5
Country_85,2004,937.4
Country_85,2005,1094.8
Country_85,2006,1049.5
Country_85,2007,1087.5
Country_85,2008,997.9
Country_85,2009,999.6
Country_85,2010,965.4
Country_85,2011,1034.9
Country_85,2012,992.9
Country_85,2013,1031.1
Country_85,2014,1052.4
Country_85,2015,1051.7
Country_85,2016,1047.8
Country_85,2017,1076.7
Country_85,2018,1022.0
Country_85,2019,1035.0
Country_85,2020,1010.6
Country_85,2021,1095.8
Country_85,2022,1020.8
Country_85,2023,1006.2
Country_86,1900,629.7
Country_86,1901,701.0
Country_86,1902,683.0
Country_86,1903,702.9
Country_86,1904,607.3
Country_86,1905,674.9
Country_86,1906,709.4
Country_86,1907,618.6
Country_86,1908,648.9
Country_86,1909,700.1
Country_86,1910,687.4
Country_86,1911,635.2
Country_86,1912,714.8
Country_86,1913,752.9
Country_86,1914,655.2
Country_86,1915,619.5
Country_86,1916,734.5
Country_86,1917,618.1
Country_86,1918,668.9
Country_86,1919,733.9
Country_86,1920,624.5
Country_86,1921,655.1
Country_86,1922,751.3
Country_86,1923,657.6
Country_86,1924,669.3
Country_86,1925,757.9
Country_86,1926,667.8
Country_86,1927,616.4
Country_86,1928,693.2
Country_86,1929,753.3
Country_86,1930,733.7
Country_86,1931,649.6
Country_86,1932,640.8
Country_86,1933,716.5
Country_86,1934,677.4
Country_86,1935,686.6
Country_86,1936,719.9
Country_86,1937,677.8
Country_86,1938,664.4
Country_86,1939,710.1
Country_86,1940,673.6
Country_86,1941,780.7
Country_86,1942,725.0
Country_86,1943,614.2
Country_86,1944,684.6
Country_86,1945,632.1
Country_86,1946,765.4
Country_86,1947,605.4
Country_86,1948,685.8
Country_86,1949,575.4
Country_86,1950,708.8
Country_86,1951,742.1
Country_86,1952,751.5
Country_86,1953,732.1
Country_86,1954,788.1
Country_86,1955,738.5
Country_86,1956,643.0
Country_86,1957,700.4
Country_86,1958,659.9
Country_86,1959,727.9
Country_86,1960,652.1
Country_86,1961,650.3
Country_86,1962,686.3
Country_86,1963,622.7
Country_86,1964,787.3
Country_86,1965,735.8
Country_86,1966,734.1
Country_86,1967,734.2
Country_86,1968,715.8
Country_86,1969,586.3
Country_86,1970,672.2
Country_86,1971,655.2
Country_86,1972,696.7
Country_86,1973,606.3
Country_86,1974,617.7
Country_86,1975,706.8
Country_86,1976,651.3
Country_86,1977,640.9
Country_86,1978,642.9
Country_86,1979,802.9
Country_86,1980,629.5
Country_86,1981,654.6
Country_86,1982,690.7
Country_86,1983,719.5
Country_86,1984,683.8
Country_86,1985,716.5
Country_86,1986,700.8
Country_86,1987,726.3
Country_86,1988,639.4
Country_86,1989,588.3
Country_86,1990,748.2
Country_86,1991,679.3
Country_86,1992,624.5
Country_86,1993,675.2
Country_86,1994,677.3
Country_86,1995,663.8
Country_86,1996,590.1
Country_86,1997,767.2
Country_86,1998,722.7
Country_86,1999,655.0
Country_86,2000,656.7
Country_86,2001,773.6
Country_86,2002,783.3
Country_86,2003,729.4
Country_86,2004,731.1
Country_86,2005,582.9
Country_86,2006,730.2
Country_86,2007,686.1
Country_86,2008,671.3
Country_86,2009,733.4
Country_86,2010,776.2
Country_86,2011,656.2
Country_86,2012,720.2
Country_86,2013,604.6
Country_86,2014,714.5
Country_86,2015,759.9
Country_86,2016,680.3
Country_86,2017,600.7
Country_86,2018,755.2
Country_86,2019,696.3
Country_86,2020,636.7
Country_86,2021,762.8
Country_86,2022,748.9
Country_86,2023,725.6
Country_87,1900,885.4
Country_87,1901,888.9
Country_87,1902,965.3
Country_87,1903,900.4
Country_87,1904,886.9
Country_87,1905,896.2
Country_87,1906,916.0
Country_87,1907,940.2
Country_87,1908,941.8
Country_87,1909,997.5
Country_87,1910,940.2
Country_87,1911,965.8
Country_87,1912,947.4
Country_87,1913,919.9
Country_87,1914,917.3
Country_87,1915,862.6
Country_87,1916,848.5
Country_87,1917,939.4
Country_87,1918,967.7
Country_87,1919,987.8
Country_87,1920,906.6
Country_87,1921,892.4
Country_87,1922,906.2
Country_87,1923,951.6
Country_87,1924,947.1
Country_87,1925,954.3
Country_87,1926,901.9
Country_87,1927,867.3
Country_87,1928,859.1
Country_87,1929,870.4
Country_87,1930,956.2
Country_87,1931,925.1
Country_87,1932,906.6
Country_87,1933,904.7
Country_87,1934,895.4
Country_87,1935,867.1
Country_87,1936,920.7
Country_87,1937,893.1
Country_87,1938,940.9
Country_87,1939,910.0
Country_87,1940,910.3
Country_87,1941,964.8
Country_87,1942,864.6
Country_87,1943,969.5
Country_87,1944,964.5
Country_87,1945,844.2
Country_87,1946,932.8
Country_87,1947,804.7
Country_87,1948,864.5
Country_87,1949,910.5
Country_87,1950,964.5
Country_87,1951,908.0
Country_87,1952,894.0
Country_87,1953,925.2
Country_87,1954,1030.0
Country_87,1955,918.8
Country_87,1956,966.0
Country_87,1957,913.3
Country_87,1958,926.0
Country_87,1959,915.1
Country_87,1960,908.9
Country_87,1961,919.3
Country_87,1962,875.8
Country_87,1963,876.4
Country_87,1964,953.0
Country_87,1965,964.7
Country_87,1966,938.8
Country_87,1967,948.1
Country_87,1968,939.4
Country_87,1969,883.1
Country_87,1970,889.7
Country_87,1971,881.5
Country_87,1972,928.9
Country_87,1973,938.8
Country_87,1974,889.7
Country_87,1975,901.2
Country_87,1976,1017.8
Country_87,1977,981.4
Country_87,1978,919.1
Country_87,1979,900.8
Country_87,1980,951.0
Country_87,1981,885.0
Country_87,1982,886.6
Country_87,1983,988.9
Country_87,1984,955.2
Country_87,1985,885.1
Country_87,1986,871.2
Country_87,1987,831.7
Country_87,1988,930.8
Country_87,1989,944.3
Country_87,1990,919.3
Country_87,1991,932.6
Country_87,1992,943.6
Country_87,1993,893.9
Country_87,1994,970.0
Country_87,1995,914.9
Country_87,1996,849.0
Country_87,1997,926.2
Country_87,1998,959.7
Country_87,1999,903.5
Country_87,2000,886.5
Country_87,2001,975.5
Country_87,2002,901.0
Country_87,2003,857.0
Country_87,2004,924.4
Country_87,2005,817.5
Country_87,2006,949.2
Country_87,2007,899.9
Country_87,2008,933.6
Country_87,2009,930.7
Country_87,2010,935.2
Country_87,2011,910.6
Country_87,2012,967.9
Country_87,2013,964.5
Country_87,2014,951.1
Country_87,2015,894.9
Country_87,2016,932.5
Country_87,2017,867.1
Country_87,2018,933.6
Country_87,2019,957.3
Country_87,2020,864.4
Country_87,2021,914.7
Country_87,2022,936.5
Country_87,2023,871.3
Country_88,1900,1587.1
Country_88,1901,1647.0
Country_88,1902,1597.0
Country_88,1903,1602.4
Country_88,1904,1723.3
Country_88,1905,1676.9
Country_88,1906,1605.4
Country_88,1907,1657.2
Country_88,1908,1661.0
Country_88,1909,1667.4
Country_88,1910,1576.8
Country_88,1911,1536.7
Country_88,1912,1669.2
Country_88,1913,1591.4
Country_88,1914,1602.0
Country_88,1915,1726.0
Country_88,1916,1624.7
Country_88,1917,1637.1
Country_88,1918,1680.0
Country_88,1919,1600.2
Country_88,1920,1680.1
Country_88,1921,1584.0
Country_88,1922,1605.5
Country_88,1923,1562.6
Country_88,1924,1706.9
Country_88,1925,1662.9
Country_88,1926,1669.5
Country_88,1927,1672.8
Country_88,1928,1712.2
Country_88,1929,1648.6
Country_88,1930,1610.1
Country_88,1931,1647.5
Country_88,1932,1664.0
Country_88,1933,1628.4
Country_88,1934,1595.5
Country_88,1935,1670.6
Country_88,1936,1692.2
Country_88,1937,1658.3
Country_88,1938,1595.0
Country_88,1939,1595.5
Country_88,1940,1561.4
Country_88,1941,1683.8
Country_88,1942,1648.6
Country_88,1943,1628.6
Country_88,1944,1597.2
Country_88,1945,1609.4
Country_88,1946,1724.1
Country_88,1947,1611.4
Country_88,1948,1634.6
Country_88,1949,1667.8
Country_88,1950,1617.1
Country_88,1951,1692.0
Country_88,1952,1708.4
Country_88,1953,1613.7
Country_88,1954,1608.7
Country_88,1955,1591.9
Country_88,1956,1668.2
Country_88,1957,1671.5
Country_88,1958,1653.4
Country_88,1959,1588.3
Country_88,1960,1623.9
Country_88,1961,1628.8
Country_88,1962,1668.0
Country_88,1963,1735.6
Country_88,1964,1654.7
Country_88,1965,1683.0
Country_88,1966,1660.7
Country_88,1967,1671.1
Country_88,1968,1535.2
Country_88,1969,1591.6
Country_88,1970,1598.0
Country_88,1971,1593.0
Country_88,1972,1624.0
Country_88,1973,1676.7
Country_88,1974,1627.2
Country_88,1975,1639.9
Country_88,1976,1682.0
Country_88,1977,1673.4
Country_88,1978,1690.5
Country_88,1979,1638.1
Country_88,1980,1681.1
Country_88,1981,1741.8
Country_88,1982,1678.1
Country_88,1983,1583.6
Country_88,1984,1682.8
Country_88,1985,1583.6
Country_88,1986,1681.6
Country_88,1987,1608.6
Country_88,1988,1612.9
Country_88,1989,1630.9
Country_88,1990,1613.8
Country_88,1991,1613.9
Country_88,1992,1650.7
Country_88,1993,1653.8
Country_88,1994,1583.3
Country_88,1995,1768.4
Country_88,1996,1567.9
Country_88,1997,1633.2
Country_88,1998,1568.0
Country_88,1999,1536.6
Country_88,2000,1600.0
Country_88,2001,1705.5
Country_88,2002,1572.7
Country_88,2003,1679.2
Country_88,2004,1629.7
Country_88,2005,1596.9
Country_88,2006,1638.3
Country_88,2007,1608.7
Country_88,2008,1540.2
Country_88,2009,1679.7
Country_88,2010,1580.3
Country_88,2011,1583.2
Country_88,2012,1706.1
Country_88,2013,1506.2
Country_88,2014,1667.1
Country_88,2015,1578.7
Country_88,2016,1653.5
Country_88,2017,1556.9
Country_88,2018,1606.5
Country_88,2019,1660.4
Country_88,2020,1619.8
Country_88,2021,1660.1
Country_88,2022,1688.4
Country_88,2023,1637.2
Country_89,1900,1528.9
Country_89,1901,1546.8
Country_89,1902,1522.1
Country_89,1903,1591.2
Country_89,1904,1562.3
Country_89,1905,1658.3
Country_89,1906,1543.0
Country_89,1907,1545.4
Country_89,1908,1606.7
Country_89,1909,1507.3
Country_89,1910,1569.3
Country_89,1911,1505.8
Country_89,1912,1645.6
Country_89,1913,1634.8
Country_89,1914,1589.4
Country_89,1915,1456.5
Country_89,1916,1525.2
Country_89,1917,1566.7
Country_89,1918,1541.4
Country_89,1919,1543.0
Country_89,1920,1493.4
Country_89,1921,1534.5
Country_89,1922,1584.5
Country_89,1923,1654.5
Country_89,1924,1504.4
Country_89,1925,1548.5
Country_89,1926,1587.0
Country_89,1927,1515.5
Country_89,1928,1520.8
Country_89,1929,1601.3
Country_89,1930,1570.2
Country_89,1931,1539.4
Country_89,1932,1643.5
Country_89,1933,1593.2
Country_89,1934,1517.7
Country_89,1935,1518.2
Country_89,1936,1598.4
Country_89,1937,1525.4
Country_89,1938,1525.9
Country_89,1939,1555.5
Country_89,1940,1562.3
Country_89,1941,1669.4
Country_89,1942,1532.4
Country_89,1943,1552.1
Country_89,1944,1522.3
Country_89,1945,1576.9
Country_89,1946,1566.7
Country_89,1947,1584.0
Country_89,1948,1562.2
Country_89,1949,1550.9
Country_89,1950,1599.8
Country_89,1951,1565.5
Country_89,1952,1550.4
Country_89,1953,1518.7
Country_89,1954,1537.2
Country_89,1955,1506.8
Country_89,1956,1482.6
Country_89,1957,1510.3
Country_89,1958,1505.2
Country_89,1959,1514.9
Country_89,1960,1553.9
Country_89,1961,1537.9
Country_89,1962,1626.7
Country_89,1963,1642.7
Country_89,1964,1565.0
Country_89,1965,1571.8
Country_89,1966,1668.3
Country_89,1967,1632.6
Country_89,1968,1504.7
Country_89,1969,1586.5
Country_89,1970,1535.2
Country_89,1971,1611.7
Country_89,1972,1619.8
Country_89,1973,1621.9
Country_89,1974,1564.8
Country_89,1975,1515.6
Country_89,1976,1556.0
Country_89,1977,1598.6
Country_89,1978,1678.2
Country_89,1979,1552.6
Country_89,1980,1485.3
Country_89,1981,1623.7
Country_89,1982,1572.5
Country_89,1983,1583.2
Country_89,1984,1618.1
Country_89,1985,1538.1
Country_89,1986,1515.6
Country_89,1987,1611.9
Country_89,1988,1552.5
Country_89,1989,1567.1
Country_89,1990,1547.4
Country_89,1991,1527.0
Country_89,1992,1525.3
Country_89,1993,1451.9
Country_89,1994,1622.7
Country_89,1995,1627.8
Country_89,1996,1444.6
Country_89,1997,1668.5
Country_89,1998,1566.9
Country_89,1999,1574.0
Country_89,2000,1586.2
Country_89,2001,1490.3
Country_89,2002,1513.2
Country_89,2003,1522.2
Country_89,2004,1539.0
Country_89,2005,1463.3
Country_89,2006,1546.2
Country_89,2007,1530.2
Country_89,2008,1548.2
Country_89,2009,1582.8
Country_89,2010,1648.1
Country_89,2011,1621.4
Country_89,2012,1607.8
Country_89,2013,1614.9
Country_89,2014,1533.6
Country_89,2015,1476.6
Country_89,2016,1484.8
Country_89,2017,1582.3
Country_89,2018,1600.4
Country_89,2019,1596.6
Country_89,2020,1467.3
Country_89,2021,1467.8
Country_89,2022,1604.9
Country_89,2023,1538.1
Country_90,1900,1905.2
Country_90,1901,1887.0
Country_90,1902,1978.6
Country_90,1903,1960.5
Country_90,1904,1891.8
Country_90,1905,1908.5
Country_90,1906,1894.5
Country_90,1907,1862.9
Country_90,1908,1910.6
Country_90,1909,1897.5
Country_90,1910,1887.9
Country_90,1911,1945.5
Country_90,1912,2001.0
Country_90,1913,1943.0
Country_90,1914,1942.4
Country_90,1915,1981.1
Country_90,1916,2019.5
Country_90,1917,1954.1
Country_90,1918,1899.6
Country_90,1919,2054.9
Country_90,1920,1878.1
Country_90,1921,1968.2
Country_90,1922,1854.8
Country_90,1923,1915.0
Country_90,1924,1928.1
Country_90,1925,1890.8
Country_90,1926,1864.3
Country_90,1927,1936.3
Country_90,1928,1962.2
Country_90,1929,1851.0
Country_90,1930,1907.5
Country_90,1931,1917.1
Country_90,1932,1869.4
Country_90,1933,2011.3
Country_90,1934,1939.4
Country_90,1935,2014.4
Country_90,1936,1873.0
Country_90,1937,1943.7
Country_90,1938,1961.5
Country_90,1939,1952.7
Country_90,1940,1907.1
Country_90,1941,1956.2
Country_90,1942,1922.0
Country_90,1943,1875.1
Country_90,1944,1912.2
Country_90,1945,1971.4
Country_90,1946,1942.7
Country_90,1947,1961.1
Country_90,1948,1926.7
Country_90,1949,1905.6
Country_90,1950,1943.2
Country_90,1951,1962.0
Country_90,1952,1925.2
Country_90,1953,1856.0
Country_90,1954,1982.6
Country_90,1955,1885.9
Country_90,1956,1966.8
Country_90,1957,1929.7
Country_90,1958,1931.9
Country_90,1959,1882.9
Country_90,1960,1877.8
Country_90,1961,1917.5
Country_90,1962,2053.2
Country_90,1963,1918.6
Country_90,1964,1995.4
Country_90,1965,1836.1
Country_90,1966,1897.6
Country_90,1967,1914.1
Country_90,1968,1960.6
Country_90,1969,1839.8
Country_90,1970,1869.9
Country_90,1971,1963.2
Country_90,1972,1915.8
Country_90,1973,1986.6
Country_90,1974,1852.5
Country_90,1975,1848.5
Country_90,1976,1905.6
Country_90,1977,1896.2
Country_90,1978,1903.4
Country_90,1979,1922.0
Country_90,1980,1888.7
Country_90,1981,1924.9
Country_90,1982,1900.3
Country_90,1983,1964.3
Country_90,1984,1915.7
Country_90,1985,1935.7
Country_90,1986,1929.3
Country_90,1987,1929.4
Country_90,1988,1922.7
Country_90,1989,1972.7
Country_90,1990,1929.3
Country_90,1991,1946.3
Country_90,1992,1888.9
Country_90,1993,1852.2
Country_90,1994,1996.4
Country_90,1995,1872.0
Country_90,1996,1919.7
Country_90,1997,1821.8
Country_90,1998,1937.0
Country_90,1999,1922.4
Country_90,2000,1986.8
Country_90,2001,1957.4
Country_90,2002,1917.0
Country_90,2003,1994.6
Country_90,2004,1912.2
Country_90,2005,1917.5
Country_90,2006,1880.0
Country_90,2007,1956.5
Country_90,2008,1910.5
Country_90,2009,1866.7
Country_90,2010,1978.7
Country_90,2011,1969.4
Country_90,2012,1892.3
Country_90,2013,1994.0
Country_90,2014,1975.0
Country_90,2015,1924.1
Country_90,2016,1930.1
Country_90,2017,1857.0
Country_90,2018,2025.6
Country_90,2019,1895.0
Country_90,2020,1963.2
Country_90,2021,1964.8
Country_90,2022,1941.2
Country_90,2023,1823.6
Country_91,1900,1499.7
Country_91,1901,1457.0
Country_91,1902,1386.5
Country_91,1903,1411.9
Country_91,1904,1537.7
Country_91,1905,1461.6
Country_91,1906,1410.7
Country_91,1907,1417.9
Country_91,1908,1491.1
Country_91,1909,1409.1
Country_91,1910,1361.7
Country_91,1911,1434.5
Country_91,1912,1520.2
Country_91,1913,1403.1
Country_91,1914,1502.1
Country_91,1915,1479.6
Country_91,1916,1411.0
Country_91,1917,1550.5
Country_91,1918,1398.9
Country_91,1919,1437.7
Country_91,1920,1492.9
Country_91,1921,1363.9
Country_91,1922,1486.7
Country_91,1923,1387.3
Country_91,1924,1320.7
Country_91,1925,1454.5
Country_91,1926,1413.6
Country_91,1927,1367.4
Country_91,1928,1395.0
Country_91,1929,1413.7
Country_91,1930,1482.2
Country_91,1931,1403.5
Country_91,1932,1398.9
Country_91,1933,1530.4
Country_91,1934,1428.8
Country_91,1935,1504.5
Country_91,1936,1452.5
Country_91,1937,1453.8
Country_91,1938,1410.9
Country_91,1939,1495.2
Country_91,1940,1412.2
Country_91,1941,1436.2
Country_91,1942,1509.5
Country_91,1943,1396.6
Country_91,1944,1399.7
Country_91,1945,1377.0
Country_91,1946,1459.8
Country_91,1947,1460.5
Country_91,1948,1394.0
Country_91,1949,1479.3
Country_91,1950,1407.3
Country_91,1951,1408.2
Country_91,1952,1395.3
Country_91,1953,1394.9
Country_91,1954,1398.0
Country_91,1955,1464.9
Country_91,1956,1468.8
Country_91,1957,1433.2
Country_91,1958,1414.6
Country_91,1959,1393.8
Country_91,1960,1443.8
Country_91,1961,1439.4
Country_91,1962,1420.5
Country_91,1963,1487.5
Country_91,1964,1440.9
Country_91,1965,1386.2
Country_91,1966,1443.0
Country_91,1967,1442.1
Country_91,1968,1441.4
Country_91,1969,1490.6
Country_91,1970,1463.0
Country_91,1971,1325.4
Country_91,1972,1517.5
Country_91,1973,1476.4
Country_91,1974,1449.1
Country_91,1975,1438.1
Country_91,1976,1406.4
Country_91,1977,1493.1
Country_91,1978,1351.8
Country_91,1979,1480.0
Country_91,1980,1441.5
Country_91,1981,1515.3
Country_91,1982,1455.2
Country_91,1983,1446.9
Country_91,1984,1345.9
Country_91,1985,1456.8
Country_91,1986,1553.8
Country_91,1987,1462.4
Country_91,1988,1539.3
Country_91,1989,1431.5
Country_91,1990,1440.4
Country_91,1991,1434.5
Country_91,1992,1468.2
Country_91,1993,1445.6
Country_91,1994,1474.7
Country_91,1995,1338.2
Country_91,1996,1443.6
Country_91,1997,1484.4
Country_91,1998,1471.6
Country_91,1999,1409.2
Country_91,2000,1317.3
Country_91,2001,1465.4
Country_91,2002,1414.9
Country_91,2003,1449.8
Country_91,2004,1484.2
Country_91,2005,1479.3
Country_91,2006,1438.9
Country_91,2007,1376.6
Country_91,2008,1384.5
Country_91,2009,1448.7
Country_91,2010,1452.6
Country_91,2011,1492.9
Country_91,2012,1366.5
Country_91,2013,1323.8
Country_91,2014,1366.2
Country_91,2015,1498.8
Country_91,2016,1440.9
Country_91,2017,1455.9
Country_91,2018,1407.3
Country_91,2019,1494.1
Country_91,2020,1373.4
Country_91,2021,1463.9
Country_91,2022,1455.9
Country_91,2023,1459.2
Country_92,1900,451.8
Country_92,1901,697.3
Country_92,1902,465.9
Country_92,1903,628.6
Country_92,1904,524.9
Country_92,1905,473.2
Country_92,1906,492.8
Country_92,1907,537.8
Country_92,1908,549.8
Country_92,1909,554.6
Country_92,1910,575.7
Country_92,1911,565.3
Country_92,1912,583.8
Country_92,1913,492.4
Country_92,1914,542.4
Country_92,1915,560.7
Country_92,1916,565.5
Country_92,1917,600.7
Country_92,1918,524.3
Country_92,1919,490.9
Country_92,1920,464.6
Country_92,1921,554.5
Country_92,1922,557.8
Country_92,1923,525.4
Country_92,1924,561.4
Country_92,1925,466.9
Country_92,1926,611.1
Country_92,1927,544.8
Country_92,1928,560.4
Country_92,1929,493.6
Country_92,1930,599.7
Country_92,1931,476.0
Country_92,1932,536.1
Country_92,1933,491.9
Country_92,1934,599.9
Country_92,1935,560.1
Country_92,1936,625.8
Country_92,1937,562.8
Country_92,1938,484.0
Country_92,1939,497.4
Country_92,1940,544.3
Country_92,1941,499.9
Country_92,1942,635.0
Country_92,1943,527.5
Country_92,1944,542.3
Country_92,1945,529.4
Country_92,1946,532.6
Country_92,1947,576.1
Country_92,1948,529.6
Country_92,1949,579.0
Country_92,1950,586.2
Country_92,1951,621.2
Country_92,1952,473.7
Country_92,1953,463.6
Country_92,1954,592.9
Country_92,1955,548.9
Country_92,1956,586.0
Country_92,1957,580.9
Country_92,1958,550.7
Country_92,1959,567.1
Country_92,1960,587.8
Country_92,1961,486.6
Country_92,1962,520.3
Country_92,1963,507.6
Country_92,1964,517.0
Country_92,1965,531.1
Country_92,1966,540.2
Country_92,1967,524.7
Country_92,1968,556.1
Country_92,1969,478.0
Country_92,1970,548.2
Country_92,1971,621.7
Country_92,1972,547.0
Country_92,1973,551.8
Country_92,1974,450.5
Country_92,1975,423.7
Country_92,1976,552.4
Country_92,1977,441.7
Country_92,1978,564.6
Country_92,1979,567.8
Country_92,1980,544.8
Country_92,1981,533.8
Country_92,1982,583.6
Country_92,1983,590.6
Country_92,1984,516.5
Country_92,1985,521.3
Country_92,1986,479.3
Country_92,1987,478.7
Country_92,1988,505.0
Country_92,1989,566.0
Country_92,1990,627.6
Country_92,1991,539.4
Country_92,1992,591.7
Country_92,1993,475.1
Country_92,1994,615.4
Country_92,1995,569.2
Country_92,1996,613.7
Country_92,1997,572.5
Country_92,1998,612.2
Country_92,1999,475.5
Country_92,2000,500.0
Country_92,2001,532.8
Country_92,2002,519.7
Country_92,2003,551.2
Country_92,2004,610.9
Country_92,2005,636.2
Country_92,2006,527.1
Country_92,2007,528.6
Country_92,2008,531.5
Country_92,2009,560.6
Country_92,2010,622.0
Country_92,2011,536.4
Country_92,2012,473.4
Country_92,2013,548.0
Country_92,2014,537.2
Country_92,2015,513.7
Country_92,2016,579.8
Country_92,2017,641.3
Country_92,2018,606.8
Country_92,2019,534.7
Country_92,2020,471.8
Country_92,2021,531.1
Country_92,2022,559.8
Country_92,2023,597.2
Country_93,1900,870.9
Country_93,1901,816.9
Country_93,1902,801.7
Country_93,1903,879.3
Country_93,1904,863.1
Country_93,1905,870.2
Country_93,1906,867.3
Country_93,1907,794.5
Country_93,1908,782.4
Country_93,1909,736.0
Country_93,1910,754.3
Country_93,1911,782.8
Country_93,1912,879.2
Country_93,1913,825.8
Country_93,1914,787.7
Country_93,1915,852.5
Country_93,1916,750.6
Country_93,1917,845.0
Country_93,1918,784.6
Country_93,1919,808.7
Country_93,1920,828.1
Country_93,1921,829.1
Country_93,1922,875.8
Country_93,1923,916.1
Country_93,1924,842.4
Country_93,1925,817.9
Country_93,1926,832.4
Country_93,1927,916.0
Country_93,1928,858.8
Country_93,1929,889.3
Country_93,1930,841.2
Country_93,1931,847.0
Country_93,1932,882.2
Country_93,1933,813.2
Country_93,1934,857.1
Country_93,1935,794.1
Country_93,1936,836.2
Country_93,1937,925.6
Country_93,1938,883.3
Country_93,1939,781.1
Country_93,1940,756.9
Country_93,1941,800.1
Country_93,1942,897.3
Country_93,1943,831.1
Country_93,1944,854.6
Country_93,1945,761.5
Country_93,1946,818.3
Country_93,1947,854.9
Country_93,1948,828.2
Country_93,1949,782.5
Country_93,1950,710.3
Country_93,1951,782.5
Country_93,1952,828.8
Country_93,1953,863.4
Country_93,1954,804.2
Country_93,1955,749.2
Country_93,1956,846.1
Country_93,1957,908.3
Country_93,1958,865.5
Country_93,1959,882.2
Country_93,1960,848.2
Country_93,1961,861.9
Country_93,1962,699.0
Country_93,1963,828.3
Country_93,1964,893.8
Country_93,1965,848.1
Country_93,1966,771.4
Country_93,1967,791.3
Country_93,1968,783.3
Country_93,1969,814.0
Country_93,1970,788.2
Country_93,1971,952.8
Country_93,1972,826.0
Country_93,1973,830.5
Country_93,1974,768.2
Country_93,1975,726.3
Country_93,1976,879.4
Country_93,1977,795.9
Country_93,1978,812.6
Country_93,1979,832.4
Country_93,1980,865.4
Country_93,1981,870.7
Country_93,1982,837.0
Country_93,1983,803.9
Country_93,1984,745.3
Country_93,1985,726.4
Country_93,1986,776.0
Country_93,1987,948.2
Country_93,1988,843.9
Country_93,1989,914.2
Country_93,1990,742.7
Country_93,1991,844.6
Country_93,1992,817.9
Country_93,1993,723.0
Country_93,1994,910.9
Country_93,1995,843.3
Country_93,1996,885.9
Country_93,1997,805.8
Country_93,1998,849.9
Country_93,1999,823.0
Country_93,2000,825.7
Country_93,2001,760.8
Country_93,2002,872.8
Country_93,2003,880.1
Country_93,2004,859.0
Country_93,2005,866.9
Country_93,2006,755.9
Country_93,2007,728.8
Country_93,2008,772.4
Country_93,2009,828.3
Country_93,2010,932.7
Country_93,2011,757.1
Country_93,2012,917.2
Country_93,2013,772.7
Country_93,2014,779.3
Country_93,2015,722.3
Country_93,2016,804.2
Country_93,2017,870.0
Country_93,2018,872.8
Country_93,2019,830.9
Country_93,2020,800.4
Country_93,2021,776.1
Country_93,2022,833.9
Country_93,2023,826.5
Country_94,1900,567.6
Country_94,1901,477.2
Country_94,1902,560.2
Country_94,1903,519.7
Country_94,1904,525.6
Country_94,1905,617.4
Country_94,1906,521.6
Country_94,1907,548.4
Country_94,1908,521.6
Country_94,1909,523.8
Country_94,1910,532.5
Country_94,1911,514.2
Country_94,1912,617.8
Country_94,1913,514.4
Country_94,1914,555.8
Country_94,1915,452.3
Country_94,1916,546.8
Country_94,1917,529.0
Country_94,1918,446.0
Country_94,1919,478.3
Country_94,1920,461.0
Country_94,1921,448.4
Country_94,1922,480.7
Country_94,1923,532.3
Country_94,1924,485.8
Country_94,1925,471.5
Country_94,1926,455.8
Country_94,1927,597.3
Country_94,1928,491.3
Country_94,1929,504.0
Country_94,1930,505.3
Country_94,1931,451.2
Country_94,1932,622.8
Country_94,1933,491.3
Country_94,1934,517.3
Country_94,1935,521.0
Country_94,1936,552.3
Country_94,1937,461.8
Country_94,1938,550.8
Country_94,1939,506.2
Country_94,1940,477.8
Country_94,1941,582.2
Country_94,1942,501.3
Country_94,1943,541.2
Country_94,1944,541.9
Country_94,1945,475.2
Country_94,1946,585.3
Country_94,1947,500.7
Country_94,1948,508.7
Country_94,1949,493.8
Country_94,1950,555.4
Country_94,1951,500.1
Country_94,1952,564.8
Country_94,1953,585.9
Country_94,1954,563.1
Country_94,1955,573.5
Country_94,1956,576.7
Country_94,1957,503.3
Country_94,1958,510.8
Country_94,1959,532.4
Country_94,1960,558.0
Country_94,1961,482.1
Country_94,1962,408.1
Country_94,1963,533.6
Country_94,1964,469.2
Country_94,1965,523.0
Country_94,1966,502.8
Country_94,1967,560.5
Country_94,1968,516.4
Country_94,1969,496.3
Country_94,1970,572.8
Country_94,1971,613.9
Country_94,1972,477.1
Country_94,1973,541.3
Country_94,1974,542.6
Country_94,1975,559.8
Country_94,1976,532.0
Country_94,1977,466.2
Country_94,1978,575.4
Country_94,1979,535.1
Country_94,1980,560.7
